fips_code,jurisdiction_name,state_abbr,state_full,region,b1a,b1b,b1c,b5a,b5b,b5c,b11a,b11b,b24a,b24b,b24c,uocava_return_rate,uocava_rejection_rate
1710100000,LAWRENCE COUNTY,IL,Illinois,Midwest,7,7,0,7,7,0,7,7,0,0,0,100,0
1710300000,LEE COUNTY,IL,Illinois,Midwest,44,17,27,44,17,27,34,10,0,0,0,77.27,0
1710500000,LIVINGSTON COUNTY,IL,Illinois,Midwest,34,19,15,34,19,15,28,15,0,0,0,82.35,0
1710700000,LOGAN COUNTY,IL,Illinois,Midwest,25,19,6,25,10,15,18,6,0,0,0,72,0
1711100000,MCHENRY COUNTY,IL,Illinois,Midwest,541,128,413,541,128,413,443,109,7,1,6,81.89,1.58
1711300000,MCLEAN COUNTY,IL,Illinois,Midwest,142,28,114,142,28,114,114,14,0,0,0,80.28,0
1711500000,MACON COUNTY,IL,Illinois,Midwest,94,18,76,94,18,76,70,17,1,0,1,74.47,1.43
1711700000,MACOUPIN COUNTY,IL,Illinois,Midwest,50,NA,NA,50,NA,NA,41,NA,0,NA,NA,82,0
1712100000,MARION COUNTY,IL,Illinois,Midwest,39,24,15,39,24,15,30,19,0,0,0,76.92,0
1712300000,MARSHALL COUNTY,IL,Illinois,Midwest,10,9,1,8,7,1,8,7,0,0,0,100,0
1712500000,MASON COUNTY,IL,Illinois,Midwest,8,5,3,8,5,3,6,5,0,0,0,75,0
1713100000,MERCER COUNTY,IL,Illinois,Midwest,13,NA,NA,13,NA,NA,8,NA,0,NA,NA,61.54,0
1713300000,MONROE COUNTY,IL,Illinois,Midwest,53,22,31,53,22,31,43,15,1,1,0,81.13,2.33
1713500000,MONTGOMERY COUNTY,IL,Illinois,Midwest,23,6,17,23,6,17,20,5,0,0,0,86.96,0
1713700000,MORGAN COUNTY,IL,Illinois,Midwest,32,20,12,32,20,12,21,14,0,0,0,65.62,0
1713900000,MOULTRIE COUNTY,IL,Illinois,Midwest,18,5,13,18,5,13,15,3,0,0,0,83.33,0
1714000000,CHICAGO CITY,IL,Illinois,Midwest,8023,334,7689,8145,NA,NA,6287,250,167,6,161,77.19,2.66
1714100000,OGLE COUNTY,IL,Illinois,Midwest,68,19,49,67,19,48,50,14,0,0,0,74.63,0
1714300000,PEORIA COUNTY,IL,Illinois,Midwest,243,55,188,242,55,187,202,50,2,1,1,83.47,0.99
1714700000,PIATT COUNTY,IL,Illinois,Midwest,27,9,18,21,9,12,17,8,1,0,1,80.95,5.88
1714900000,PIKE COUNTY,IL,Illinois,Midwest,12,4,8,15,5,10,9,3,0,0,0,60,0
1715100000,POPE COUNTY,IL,Illinois,Midwest,6,4,2,6,4,2,6,4,0,0,0,100,0
1715500000,PUTNAM COUNTY,IL,Illinois,Midwest,2,1,1,2,1,1,1,0,0,0,0,50,0
